Date,HIGH,LOW,OPEN,CLOSE,VOLUME,ticker
2018-04-27,20.35,20.0,20.0,20.37,182,PNCGMc1
2018-04-30,,,,20.708,,PNCGMc1
2018-05-02,20.25,20.075,20.25,19.953,20,PNCGMc1
2018-05-03,20.075,19.95,20.0,20.084,20,PNCGMc1
2018-05-04,20.45,20.175,20.175,20.521,40,PNCGMc1
2018-05-08,21.1,20.7,21.0,20.852,15,PNCGMc1
2018-05-09,21.35,21.175,21.35,20.972,60,PNCGMc1
2018-05-10,21.175,21.0,21.0,21.116,20,PNCGMc1
2018-05-11,21.35,21.275,21.3,21.427,15,PNCGMc1
2018-05-14,21.75,21.4,21.4,21.746,85,PNCGMc1
2018-05-15,22.1,22.0,22.0,21.842,20,PNCGMc1
2018-05-16,21.825,21.5,21.5,21.699,25,PNCGMc1
2018-05-17,22.4,22.2,22.25,22.457,55,PNCGMc1
2018-05-18,22.3,22.15,22.3,22.265,95,PNCGMc1
2018-05-21,22.35,22.25,22.25,22.533,15,PNCGMc1
2018-05-22,23.05,22.9,22.9,23.065,25,PNCGMc1
2018-05-23,22.975,22.75,22.75,22.865,35,PNCGMc1
2018-05-24,22.975,22.725,22.975,22.804,20,PNCGMc1
2018-05-25,22.15,22.15,22.15,22.101,310,PNCGMc1
2018-05-29,22.7,22.3,22.3,22.857,36,PNCGMc1
2018-05-30,23.125,22.8,22.8,23.13,167,PNCGMc1
2018-05-31,,,,22.81,,PNCGMc1
2018-06-01,21.81,21.81,21.81,22.165,10,PNCGMc1
2018-06-04,,,,22.19,,PNCGMc1
2018-06-05,21.65,21.6,21.6,21.649,50,PNCGMc1
2018-06-06,21.475,21.475,21.475,21.294,30,PNCGMc1
2018-06-07,,,,21.706,,PNCGMc1
2018-06-08,21.925,21.875,21.925,21.63,85,PNCGMc1
2018-06-11,,,,21.5,,PNCGMc1
2018-06-12,,,,21.891,20,PNCGMc1
2018-06-13,,,,22.531,,PNCGMc1
2018-06-14,,,,22.767,,PNCGMc1
2018-06-15,,,,21.787,,PNCGMc1
2018-06-18,,,,22.275,5,PNCGMc1
2018-06-19,,,,21.802,20,PNCGMc1
2018-06-20,,,,21.629,,PNCGMc1
2018-06-21,21.625,21.5,21.575,21.5,186,PNCGMc1
2018-06-22,,,,21.841,,PNCGMc1
2018-06-25,21.65,21.65,21.65,21.887,4,PNCGMc1
2018-06-26,,,,21.544,600,PNCGMc1
2018-06-27,22.2,22.075,22.075,22.193,107,PNCGMc1
2018-06-28,22.325,22.15,22.2,22.2,213,PNCGMc1
2018-06-29,,,,21.925,,PNCGMc1
2018-07-02,22.3,22.3,22.3,,13,PNCGMc1
2018-07-04,,,,22.386,,PNCGMc1
2018-07-05,,,,22.553,,PNCGMc1
2018-07-06,,,,22.347,,PNCGMc1
2018-07-09,,,,22.655,30,PNCGMc1
2018-07-10,,,,22.793,,PNCGMc1
2018-07-11,,,,22.626,,PNCGMc1
2018-07-12,22.35,22.325,22.35,22.045,6,PNCGMc1
2018-07-13,,,,22.377,,PNCGMc1
2018-07-16,22.075,22.05,22.05,22.053,20,PNCGMc1
2018-07-17,,,,21.932,,PNCGMc1
2018-07-18,,,,22.176,,PNCGMc1
2018-07-19,22.2,22.2,22.2,22.202,1,PNCGMc1
2018-07-20,,,,21.891,,PNCGMc1
2018-07-23,22.075,22.075,22.075,22.079,50,PNCGMc1
2018-07-24,,,,22.26,30,PNCGMc1
2018-07-25,22.32,22.32,22.32,22.214,30,PNCGMc1
2018-07-26,22.175,22.175,22.175,22.205,4,PNCGMc1
2018-07-27,21.975,21.975,21.975,21.951,9,PNCGMc1
2018-07-30,22.1,21.955,21.955,22.09,57,PNCGMc1
2018-07-31,,,,22.369,10,PNCGMc1
2018-08-01,,,,21.99,,PNCGMc1
2018-08-02,,,,22.023,,PNCGMc1
2018-08-03,,,,22.356,,PNCGMc1
2018-08-06,,,,22.538,,PNCGMc1
2018-08-07,,,,22.622,30,PNCGMc1
2018-08-08,,,,22.603,50,PNCGMc1
2018-08-09,,,,22.707,,PNCGMc1
