hub1_CLOSE-0,hub2_CLOSE-0,hub1_hub2_diff-0,hub1_hub2_diff-1,hub1_hub2_diff-2,hub1_hub2_diff-3,hub1_hub2_diff-4,hub1_hub2_diff-5,the,nbp
12.359,11.23410584502,1.1248941549799998,1.2929268092947002,1.2010966322038996,1.670895008018599,1.343894939775499,1.518527587265801,11.596,10.6726498788685
12.055,11.0341839833487,1.020816016651299,1.1248941549799998,1.2929268092947002,1.2010966322038996,1.670895008018599,1.343894939775499,11.494,10.7070965980824
11.522,10.5158931313338,1.0061068686661994,1.020816016651299,1.1248941549799998,1.2929268092947002,1.2010966322038996,1.670895008018599,11.64,10.9304384618009
11.932,10.9640362370765,0.9679637629234996,1.0061068686661994,1.020816016651299,1.1248941549799998,1.2929268092947002,1.2010966322038996,11.535,10.8489306309073
12.157,11.3651622479271,0.7918377520728992,0.9679637629234996,1.0061068686661994,1.020816016651299,1.1248941549799998,1.2929268092947002,11.819,11.1731436175658
11.596,10.6726498788685,0.9233501211315005,0.7918377520728992,0.9679637629234996,1.0061068686661994,1.020816016651299,1.1248941549799998,11.327,10.6469143890538
11.494,10.7070965980824,0.7869034019176002,0.9233501211315005,0.7918377520728992,0.9679637629234996,1.0061068686661994,1.020816016651299,10.772,10.1989251714607
11.64,10.9304384618009,0.7095615381991003,0.7869034019176002,0.9233501211315005,0.7918377520728992,0.9679637629234996,1.0061068686661994,10.423,10.0788166649606
11.535,10.8489306309073,0.6860693690926993,0.7095615381991003,0.7869034019176002,0.9233501211315005,0.7918377520728992,0.9679637629234996,10.522,10.3775309652984
11.819,11.1731436175658,0.6458563824342001,0.6860693690926993,0.7095615381991003,0.7869034019176002,0.9233501211315005,0.7918377520728992,10.606,10.2649547889583
11.327,10.6469143890538,0.6800856109462003,0.6458563824342001,0.6860693690926993,0.7095615381991003,0.7869034019176002,0.9233501211315005,10.125,9.56055891084041
10.772,10.1989251714607,0.5730748285392995,0.6800856109462003,0.6458563824342001,0.6860693690926993,0.7095615381991003,0.7869034019176002,10.091,9.56008393899068
10.423,10.0788166649606,0.3441833350393999,0.5730748285392995,0.6800856109462003,0.6458563824342001,0.6860693690926993,0.7095615381991003,9.824,9.19363087317023
10.522,10.3775309652984,0.14446903470160066,0.3441833350393999,0.5730748285392995,0.6800856109462003,0.6458563824342001,0.6860693690926993,10.607,9.77092844712867
10.606,10.2649547889583,0.34104521104169905,0.14446903470160066,0.3441833350393999,0.5730748285392995,0.6800856109462003,0.6458563824342001,10.732,10.1178230456887
10.125,9.56055891084041,0.5644410891595903,0.34104521104169905,0.14446903470160066,0.3441833350393999,0.5730748285392995,0.6800856109462003,10.7906666666667,9.94372811956188
10.091,9.56008393899068,0.5309160610093198,0.5644410891595903,0.34104521104169905,0.14446903470160066,0.3441833350393999,0.5730748285392995,10.8493333333333,10.0784454225953
9.824,9.19363087317023,0.6303691268297698,0.5309160610093198,0.5644410891595903,0.34104521104169905,0.14446903470160066,0.3441833350393999,10.908,10.2651475756645
10.607,9.77092844712867,0.8360715528713296,0.6303691268297698,0.5309160610093198,0.5644410891595903,0.34104521104169905,0.14446903470160066,11.45,11.2647364110963
10.732,10.1178230456887,0.6141769543112989,0.8360715528713296,0.6303691268297698,0.5309160610093198,0.5644410891595903,0.34104521104169905,12.259,11.9554560343945
10.7906666666667,9.94372811956188,0.8469385471048199,0.6141769543112989,0.8360715528713296,0.6303691268297698,0.5309160610093198,0.5644410891595903,12.145,11.8664837752073
10.8493333333333,10.0784454225953,0.7708879107380007,0.8469385471048199,0.6141769543112989,0.8360715528713296,0.6303691268297698,0.5309160610093198,12.436,12.3208984201727
10.908,10.2651475756645,0.6428524243354996,0.7708879107380007,0.8469385471048199,0.6141769543112989,0.8360715528713296,0.6303691268297698,13.268,13.3799590541509
11.45,11.2647364110963,0.18526358890369998,0.6428524243354996,0.7708879107380007,0.8469385471048199,0.6141769543112989,0.8360715528713296,13.54,13.639044596854
12.259,11.9554560343945,0.3035439656055008,0.18526358890369998,0.6428524243354996,0.7708879107380007,0.8469385471048199,0.6141769543112989,13.206,13.2627546319992
12.145,11.8664837752073,0.2785162247926998,0.3035439656055008,0.18526358890369998,0.6428524243354996,0.7708879107380007,0.8469385471048199,11.679,11.8476712048316
12.436,12.3208984201727,0.11510157982730007,0.2785162247926998,0.3035439656055008,0.18526358890369998,0.6428524243354996,0.7708879107380007,11.343,11.3519978162214
13.268,13.3799590541509,-0.11195905415089946,0.11510157982730007,0.2785162247926998,0.3035439656055008,0.18526358890369998,0.6428524243354996,10.99,11.0378380591668
13.54,13.639044596854,-0.09904459685400013,-0.11195905415089946,0.11510157982730007,0.2785162247926998,0.3035439656055008,0.18526358890369998,11.117,11.0595004606408
13.206,13.2627546319992,-0.056754631999201166,-0.09904459685400013,-0.11195905415089946,0.11510157982730007,0.2785162247926998,0.3035439656055008,10.489,10.4324045449893
11.679,11.8476712048316,-0.16867120483160036,-0.056754631999201166,-0.09904459685400013,-0.11195905415089946,0.11510157982730007,0.2785162247926998,11.04,11.2530866345924
11.343,11.3519978162214,-0.008997816221400612,-0.16867120483160036,-0.056754631999201166,-0.09904459685400013,-0.11195905415089946,0.11510157982730007,10.391,10.565766540417
10.99,11.0378380591668,-0.04783805916679995,-0.008997816221400612,-0.16867120483160036,-0.056754631999201166,-0.09904459685400013,-0.11195905415089946,10.428,10.5507984440577
11.117,11.0595004606408,0.057499539359200824,-0.04783805916679995,-0.008997816221400612,-0.16867120483160036,-0.056754631999201166,-0.09904459685400013,10.223,10.4447729211451
10.489,10.4324045449893,0.056595455010700846,0.057499539359200824,-0.04783805916679995,-0.008997816221400612,-0.16867120483160036,-0.056754631999201166,10.071,10.2664704678063
11.04,11.2530866345924,-0.21308663459240051,0.056595455010700846,0.057499539359200824,-0.04783805916679995,-0.008997816221400612,-0.16867120483160036,10.09,10.3792824239943
10.391,10.565766540417,-0.17476654041700002,-0.21308663459240051,0.056595455010700846,0.057499539359200824,-0.04783805916679995,-0.008997816221400612,11.37,11.1456566690552
10.428,10.5507984440577,-0.12279844405769857,-0.17476654041700002,-0.21308663459240051,0.056595455010700846,0.057499539359200824,-0.04783805916679995,12.668,12.4936970689596
10.223,10.4447729211451,-0.2217729211450994,-0.12279844405769857,-0.17476654041700002,-0.21308663459240051,0.056595455010700846,0.057499539359200824,12.225,12.207338861023
10.071,10.2664704678063,-0.19547046780630062,-0.2217729211450994,-0.12279844405769857,-0.17476654041700002,-0.21308663459240051,0.056595455010700846,11.751,11.6563878936773
10.09,10.3792824239943,-0.28928242399429926,-0.19547046780630062,-0.2217729211450994,-0.12279844405769857,-0.17476654041700002,-0.21308663459240051,11.22,11.2442573446617
11.37,11.1456566690552,0.22434333094479975,-0.28928242399429926,-0.19547046780630062,-0.2217729211450994,-0.12279844405769857,-0.17476654041700002,11.753,11.6859726345242
12.668,12.4936970689596,0.1743029310403994,0.22434333094479975,-0.28928242399429926,-0.19547046780630062,-0.2217729211450994,-0.12279844405769857,12.21,12.5418541645341
12.225,12.207338861023,0.01766113897699917,0.1743029310403994,0.22434333094479975,-0.28928242399429926,-0.19547046780630062,-0.2217729211450994,12.202,12.4561572320606
11.751,11.6563878936773,0.09461210632269967,0.01766113897699917,0.1743029310403994,0.22434333094479975,-0.28928242399429926,-0.19547046780630062,11.664,11.8555665881871
11.22,11.2442573446617,-0.02425734466169871,0.09461210632269967,0.01766113897699917,0.1743029310403994,0.22434333094479975,-0.28928242399429926,12.138,12.3864346401884
11.753,11.6859726345242,0.06702736547580024,-0.02425734466169871,0.09461210632269967,0.01766113897699917,0.1743029310403994,0.22434333094479975,11.449,11.6856505271778
12.21,12.5418541645341,-0.3318541645341,0.06702736547580024,-0.02425734466169871,0.09461210632269967,0.01766113897699917,0.1743029310403994,11.395,11.6448026068857
12.202,12.4561572320606,-0.25415723206059937,-0.3318541645341,0.06702736547580024,-0.02425734466169871,0.09461210632269967,0.01766113897699917,11.144,11.3934691370662
11.664,11.8555665881871,-0.1915665881871007,-0.25415723206059937,-0.3318541645341,0.06702736547580024,-0.02425734466169871,0.09461210632269967,10.992,11.2139871020575
12.138,12.3864346401884,-0.24843464018839967,-0.1915665881871007,-0.25415723206059937,-0.3318541645341,0.06702736547580024,-0.02425734466169871,11.363,11.7822704473334
11.449,11.6856505271778,-0.236650527177801,-0.24843464018839967,-0.1915665881871007,-0.25415723206059937,-0.3318541645341,0.06702736547580024,11.602,11.9468174838776
11.395,11.6448026068857,-0.24980260688569977,-0.236650527177801,-0.24843464018839967,-0.1915665881871007,-0.25415723206059937,-0.3318541645341,11.166,11.555098781861
11.144,11.3934691370662,-0.24946913706619966,-0.24980260688569977,-0.236650527177801,-0.24843464018839967,-0.1915665881871007,-0.25415723206059937,10.775,11.2285638243423
10.992,11.2139871020575,-0.22198710205749883,-0.24946913706619966,-0.24980260688569977,-0.236650527177801,-0.24843464018839967,-0.1915665881871007,10.5005,10.956807418023
11.363,11.7822704473334,-0.4192704473333997,-0.22198710205749883,-0.24946913706619966,-0.24980260688569977,-0.236650527177801,-0.24843464018839967,10.226,10.6850510117037
11.602,11.9468174838776,-0.34481748387760014,-0.4192704473333997,-0.22198710205749883,-0.24946913706619966,-0.24980260688569977,-0.236650527177801,10.372,10.8190592691166
11.166,11.555098781861,-0.38909878186099967,-0.34481748387760014,-0.4192704473333997,-0.22198710205749883,-0.24946913706619966,-0.24980260688569977,10.86,11.3038246835227
10.775,11.2285638243423,-0.45356382434230014,-0.38909878186099967,-0.34481748387760014,-0.4192704473333997,-0.22198710205749883,-0.24946913706619966,13.206,12.4751448459412
10.5005,10.956807418023,-0.456307418023,-0.45356382434230014,-0.38909878186099967,-0.34481748387760014,-0.4192704473333997,-0.22198710205749883,12.262,11.4709212816051
10.226,10.6850510117037,-0.4590510117036999,-0.456307418023,-0.45356382434230014,-0.38909878186099967,-0.34481748387760014,-0.4192704473333997,12.48,11.8488893438428
10.372,10.8190592691166,-0.44705926911660043,-0.4590510117036999,-0.456307418023,-0.45356382434230014,-0.38909878186099967,-0.34481748387760014,12.526,11.6968260142628
10.86,11.3038246835227,-0.4438246835227009,-0.44705926911660043,-0.4590510117036999,-0.456307418023,-0.45356382434230014,-0.38909878186099967,12.572,12.0368232845395
13.206,12.4751448459412,0.7308551540587995,-0.4438246835227009,-0.44705926911660043,-0.4590510117036999,-0.456307418023,-0.45356382434230014,12.667,12.1462613027604
12.262,11.4709212816051,0.7910787183948997,0.7308551540587995,-0.4438246835227009,-0.44705926911660043,-0.4590510117036999,-0.456307418023,12.466,11.9823724707408
12.48,11.8488893438428,0.6311106561572011,0.7910787183948997,0.7308551540587995,-0.4438246835227009,-0.44705926911660043,-0.4590510117036999,14.605,14.2202586412802
12.526,11.6968260142628,0.8291739857371994,0.6311106561572011,0.7910787183948997,0.7308551540587995,-0.4438246835227009,-0.44705926911660043,14.771,14.148933701846
12.572,12.0368232845395,0.5351767154604996,0.8291739857371994,0.6311106561572011,0.7910787183948997,0.7308551540587995,-0.4438246835227009,14.732,14.2682772033985
12.667,12.1462613027604,0.5207386972395991,0.5351767154604996,0.8291739857371994,0.6311106561572011,0.7910787183948997,0.7308551540587995,15.107,14.6900996348995
12.466,11.9823724707408,0.4836275292591985,0.5207386972395991,0.5351767154604996,0.8291739857371994,0.6311106561572011,0.7910787183948997,15.546,15.2993458900604
14.605,14.2202586412802,0.38474135871980053,0.4836275292591985,0.5207386972395991,0.5351767154604996,0.8291739857371994,0.6311106561572011,13.77,13.5207104104821
14.771,14.148933701846,0.6220662981540013,0.38474135871980053,0.4836275292591985,0.5207386972395991,0.5351767154604996,0.8291739857371994,12.681,12.5251083358924
14.732,14.2682772033985,0.46372279660150006,0.6220662981540013,0.38474135871980053,0.4836275292591985,0.5207386972395991,0.5351767154604996,12.969,12.4450322448562
15.107,14.6900996348995,0.4169003651004992,0.46372279660150006,0.6220662981540013,0.38474135871980053,0.4836275292591985,0.5207386972395991,12.96,12.8577745931006
15.546,15.2993458900604,0.24665410993960002,0.4169003651004992,0.46372279660150006,0.6220662981540013,0.38474135871980053,0.4836275292591985,12.478,12.4419005698297
13.77,13.5207104104821,0.24928958951790037,0.24665410993960002,0.4169003651004992,0.46372279660150006,0.6220662981540013,0.38474135871980053,12.759,12.4478544375064
12.681,12.5251083358924,0.15589166410759958,0.24928958951790037,0.24665410993960002,0.4169003651004992,0.46372279660150006,0.6220662981540013,12.282,11.9103244958542
12.969,12.4450322448562,0.5239677551437989,0.15589166410759958,0.24928958951790037,0.24665410993960002,0.4169003651004992,0.46372279660150006,12.357,11.7969085883918
12.96,12.8577745931006,0.10222540689940018,0.5239677551437989,0.15589166410759958,0.24928958951790037,0.24665410993960002,0.4169003651004992,12.09,11.7488006278364
12.478,12.4419005698297,0.036099430170299485,0.10222540689940018,0.5239677551437989,0.15589166410759958,0.24928958951790037,0.24665410993960002,16.837,16.6078056437029
12.759,12.4478544375064,0.3111455624935999,0.036099430170299485,0.10222540689940018,0.5239677551437989,0.15589166410759958,0.24928958951790037,17.1,17.045224690347
12.282,11.9103244958542,0.3716755041458004,0.3111455624935999,0.036099430170299485,0.10222540689940018,0.5239677551437989,0.15589166410759958,16.244,16.2062769986693
12.357,11.7969085883918,0.5600914116081999,0.3716755041458004,0.3111455624935999,0.036099430170299485,0.10222540689940018,0.5239677551437989,16.277,16.145958303477
12.09,11.7488006278364,0.3411993721635991,0.5600914116081999,0.3716755041458004,0.3111455624935999,0.036099430170299485,0.10222540689940018,16.089,16.0511584263145
16.837,16.6078056437029,0.22919435629709994,0.3411993721635991,0.5600914116081999,0.3716755041458004,0.3111455624935999,0.036099430170299485,15.823,15.7402108711229
17.1,17.045224690347,0.054775309653003035,0.22919435629709994,0.3411993721635991,0.5600914116081999,0.3716755041458004,0.3111455624935999,15.89,15.9691360425837
16.244,16.2062769986693,0.03772300133070061,0.054775309653003035,0.22919435629709994,0.3411993721635991,0.5600914116081999,0.3716755041458004,15.854,15.8910843825707
16.277,16.145958303477,0.13104169652300257,0.03772300133070061,0.054775309653003035,0.22919435629709994,0.3411993721635991,0.5600914116081999,16.078,16.4061487016754
16.089,16.0511584263145,0.037841573685497565,0.13104169652300257,0.03772300133070061,0.054775309653003035,0.22919435629709994,0.3411993721635991,16.384,16.4598389463268
15.823,15.7402108711229,0.08278912887710099,0.037841573685497565,0.13104169652300257,0.03772300133070061,0.054775309653003035,0.22919435629709994,16.271,16.5217988876378
15.89,15.9691360425837,-0.07913604258370022,0.08278912887710099,0.037841573685497565,0.13104169652300257,0.03772300133070061,0.054775309653003035,16.293,16.5079673798069
15.854,15.8910843825707,-0.03708438257070057,-0.07913604258370022,0.08278912887710099,0.037841573685497565,0.13104169652300257,0.03772300133070061,16.307,16.4972115876753
16.078,16.4061487016754,-0.3281487016753992,-0.03708438257070057,-0.07913604258370022,0.08278912887710099,0.037841573685497565,0.13104169652300257,16.206,16.4997406762889
16.384,16.4598389463268,-0.075838946326801,-0.3281487016753992,-0.03708438257070057,-0.07913604258370022,0.08278912887710099,0.037841573685497565,16.207,16.4838468625243
16.271,16.5217988876378,-0.25079888763779934,-0.075838946326801,-0.3281487016753992,-0.03708438257070057,-0.07913604258370022,0.08278912887710099,15.856,15.9998413348347
16.293,16.5079673798069,-0.21496737980690028,-0.25079888763779934,-0.075838946326801,-0.3281487016753992,-0.03708438257070057,-0.07913604258370022,15.855,16.0571276486846
16.307,16.4972115876753,-0.1902115876753001,-0.21496737980690028,-0.25079888763779934,-0.075838946326801,-0.3281487016753992,-0.03708438257070057,15.669,15.9643883713789
16.206,16.4997406762889,-0.2937406762889019,-0.1902115876753001,-0.21496737980690028,-0.25079888763779934,-0.075838946326801,-0.3281487016753992,15.872,16.2389609990787
16.207,16.4838468625243,-0.27684686252429813,-0.2937406762889019,-0.1902115876753001,-0.21496737980690028,-0.25079888763779934,-0.075838946326801,15.475,15.773072985976
15.856,15.9998413348347,-0.14384133483470052,-0.27684686252429813,-0.2937406762889019,-0.1902115876753001,-0.21496737980690028,-0.25079888763779934,14.617,14.7208994438189
15.855,16.0571276486846,-0.20212764868459843,-0.14384133483470052,-0.27684686252429813,-0.2937406762889019,-0.1902115876753001,-0.21496737980690028,14.109,14.1604258368308
15.669,15.9643883713789,-0.29538837137890006,-0.20212764868459843,-0.14384133483470052,-0.27684686252429813,-0.2937406762889019,-0.1902115876753001,14.06,14.2441406489917
