hub1_CLOSE-0,hub2_CLOSE-0,hub1_hub2_diff-0,hub1_hub2_diff-1,hub1_hub2_diff-2,hub1_hub2_diff-3,hub1_hub2_diff-4,hub1_hub2_diff-5,ttf,the
117.738,118.52,-0.7819999999999965,-2.2239999999999895,-0.679000000000002,-0.16899999999999693,-0.2049999999999983,-0.3430000000000035,128.505,128.656
120.627,122.356,-1.7289999999999992,-0.7819999999999965,-2.2239999999999895,-0.679000000000002,-0.16899999999999693,-0.2049999999999983,129.459,129.956
125.56,125.976,-0.4159999999999968,-1.7289999999999992,-0.7819999999999965,-2.2239999999999895,-0.679000000000002,-0.16899999999999693,129.176,129.632
127.171,127.566,-0.394999999999996,-0.4159999999999968,-1.7289999999999992,-0.7819999999999965,-2.2239999999999895,-0.679000000000002,139.588,139.895
133.347,133.721,-0.3739999999999952,-0.394999999999996,-0.4159999999999968,-1.7289999999999992,-0.7819999999999965,-2.2239999999999895,144.514,145.3
128.505,128.656,-0.15100000000001046,-0.3739999999999952,-0.394999999999996,-0.4159999999999968,-1.7289999999999992,-0.7819999999999965,147.784,148.05
129.459,129.956,-0.4969999999999857,-0.15100000000001046,-0.3739999999999952,-0.394999999999996,-0.4159999999999968,-1.7289999999999992,162.94,163.871
129.176,129.632,-0.4560000000000173,-0.4969999999999857,-0.15100000000001046,-0.3739999999999952,-0.394999999999996,-0.4159999999999968,165.073,165.655
139.588,139.895,-0.30700000000001637,-0.4560000000000173,-0.4969999999999857,-0.15100000000001046,-0.3739999999999952,-0.394999999999996,170.999,170.275
144.514,145.3,-0.7860000000000014,-0.30700000000001637,-0.4560000000000173,-0.4969999999999857,-0.15100000000001046,-0.3739999999999952,183.183,183.63
147.784,148.05,-0.26600000000001955,-0.7860000000000014,-0.30700000000001637,-0.4560000000000173,-0.4969999999999857,-0.15100000000001046,175.212,176.885
162.94,163.871,-0.9310000000000116,-0.26600000000001955,-0.7860000000000014,-0.30700000000001637,-0.4560000000000173,-0.4969999999999857,164.52,165.473
165.073,165.655,-0.5819999999999936,-0.9310000000000116,-0.26600000000001955,-0.7860000000000014,-0.30700000000001637,-0.4560000000000173,172.609,173.198
170.999,170.275,0.7239999999999895,-0.5819999999999936,-0.9310000000000116,-0.26600000000001955,-0.7860000000000014,-0.30700000000001637,180.505,180.787
183.183,183.63,-0.44700000000000273,0.7239999999999895,-0.5819999999999936,-0.9310000000000116,-0.26600000000001955,-0.7860000000000014,175.033,175.332
175.212,176.885,-1.6730000000000018,-0.44700000000000273,0.7239999999999895,-0.5819999999999936,-0.9310000000000116,-0.26600000000001955,159.567,160.195
164.52,165.473,-0.953000000000003,-1.6730000000000018,-0.44700000000000273,0.7239999999999895,-0.5819999999999936,-0.9310000000000116,157.258,157.19
172.609,173.198,-0.5889999999999986,-0.953000000000003,-1.6730000000000018,-0.44700000000000273,0.7239999999999895,-0.5819999999999936,154.457,154.72
180.505,180.787,-0.2820000000000107,-0.5889999999999986,-0.953000000000003,-1.6730000000000018,-0.44700000000000273,0.7239999999999895,155.038,154.66
175.033,175.332,-0.2990000000000066,-0.2820000000000107,-0.5889999999999986,-0.953000000000003,-1.6730000000000018,-0.44700000000000273,155.6,154.0
159.567,160.195,-0.6279999999999859,-0.2990000000000066,-0.2820000000000107,-0.5889999999999986,-0.953000000000003,-1.6730000000000018,159.864,160.836
157.258,157.19,0.06800000000001205,-0.6279999999999859,-0.2990000000000066,-0.2820000000000107,-0.5889999999999986,-0.953000000000003,176.616,176.85
154.457,154.72,-0.26300000000000523,0.06800000000001205,-0.6279999999999859,-0.2990000000000066,-0.2820000000000107,-0.5889999999999986,199.918,200.91
155.038,154.66,0.3780000000000143,-0.26300000000000523,0.06800000000001205,-0.6279999999999859,-0.2990000000000066,-0.2820000000000107,205.225,206.977
155.6,154.0,1.5999999999999943,0.3780000000000143,-0.26300000000000523,0.06800000000001205,-0.6279999999999859,-0.2990000000000066,198.93,200.035
159.864,160.836,-0.9720000000000084,1.5999999999999943,0.3780000000000143,-0.26300000000000523,0.06800000000001205,-0.6279999999999859,190.915,191.495
176.616,176.85,-0.23399999999998045,-0.9720000000000084,1.5999999999999943,0.3780000000000143,-0.26300000000000523,0.06800000000001205,200.794,202.25
199.918,200.91,-0.9919999999999902,-0.23399999999998045,-0.9720000000000084,1.5999999999999943,0.3780000000000143,-0.26300000000000523,205.174,205.657
205.225,206.977,-1.7520000000000095,-0.9919999999999902,-0.23399999999998045,-0.9720000000000084,1.5999999999999943,0.3780000000000143,199.195,200.06
198.93,200.035,-1.1049999999999898,-1.7520000000000095,-0.9919999999999902,-0.23399999999998045,-0.9720000000000084,1.5999999999999943,199.248,199.673
190.915,191.495,-0.5800000000000125,-1.1049999999999898,-1.7520000000000095,-0.9919999999999902,-0.23399999999998045,-0.9720000000000084,196.32,196.85
200.794,202.25,-1.4559999999999889,-0.5800000000000125,-1.1049999999999898,-1.7520000000000095,-0.9919999999999902,-0.23399999999998045,193.055,193.547
205.174,205.657,-0.4830000000000041,-1.4559999999999889,-0.5800000000000125,-1.1049999999999898,-1.7520000000000095,-0.9919999999999902,192.184,192.578
199.195,200.06,-0.8650000000000091,-0.4830000000000041,-1.4559999999999889,-0.5800000000000125,-1.1049999999999898,-1.7520000000000095,205.367,205.61
199.248,199.673,-0.42500000000001137,-0.8650000000000091,-0.4830000000000041,-1.4559999999999889,-0.5800000000000125,-1.1049999999999898,208.11,208.596
196.32,196.85,-0.5300000000000011,-0.42500000000001137,-0.8650000000000091,-0.4830000000000041,-1.4559999999999889,-0.5800000000000125,206.108,207.5
193.055,193.547,-0.4919999999999902,-0.5300000000000011,-0.42500000000001137,-0.8650000000000091,-0.4830000000000041,-1.4559999999999889,220.11,220.305
192.184,192.578,-0.39400000000000546,-0.4919999999999902,-0.5300000000000011,-0.42500000000001137,-0.8650000000000091,-0.4830000000000041,225.914,226.689
205.367,205.61,-0.24300000000002342,-0.39400000000000546,-0.4919999999999902,-0.5300000000000011,-0.42500000000001137,-0.8650000000000091,225.835,226.153
208.11,208.596,-0.48599999999999,-0.24300000000002342,-0.39400000000000546,-0.4919999999999902,-0.5300000000000011,-0.42500000000001137,241.004,241.032
206.108,207.5,-1.391999999999996,-0.48599999999999,-0.24300000000002342,-0.39400000000000546,-0.4919999999999902,-0.5300000000000011,244.55,244.43
220.11,220.305,-0.19499999999999318,-1.391999999999996,-0.48599999999999,-0.24300000000002342,-0.39400000000000546,-0.4919999999999902,276.748,276.55
225.914,226.689,-0.7750000000000057,-0.19499999999999318,-1.391999999999996,-0.48599999999999,-0.24300000000002342,-0.39400000000000546,269.049,269.132
225.835,226.153,-0.31799999999998363,-0.7750000000000057,-0.19499999999999318,-1.391999999999996,-0.48599999999999,-0.24300000000002342,292.15,291.83
241.004,241.032,-0.02800000000002001,-0.31799999999998363,-0.7750000000000057,-0.19499999999999318,-1.391999999999996,-0.48599999999999,321.414,321.66
244.55,244.43,0.12000000000000455,-0.02800000000002001,-0.31799999999998363,-0.7750000000000057,-0.19499999999999318,-1.391999999999996,339.196,337.24
276.748,276.55,0.19799999999997908,0.12000000000000455,-0.02800000000002001,-0.31799999999998363,-0.7750000000000057,-0.19499999999999318,272.603,275.092
269.049,269.132,-0.08300000000002683,0.19799999999997908,0.12000000000000455,-0.02800000000002001,-0.31799999999998363,-0.7750000000000057,252.937,255.71
292.15,291.83,0.3199999999999932,-0.08300000000002683,0.19799999999997908,0.12000000000000455,-0.02800000000002001,-0.31799999999998363,239.907,243.475
321.414,321.66,-0.24600000000003774,0.3199999999999932,-0.08300000000002683,0.19799999999997908,0.12000000000000455,-0.02800000000002001,243.004,244.543
339.196,337.24,1.9560000000000173,-0.24600000000003774,0.3199999999999932,-0.08300000000002683,0.19799999999997908,0.12000000000000455,214.665,215.279
272.603,275.092,-2.488999999999976,1.9560000000000173,-0.24600000000003774,0.3199999999999932,-0.08300000000002683,0.19799999999997908,245.926,246.634
252.937,255.71,-2.772999999999996,-2.488999999999976,1.9560000000000173,-0.24600000000003774,0.3199999999999932,-0.08300000000002683,239.842,239.231
239.907,243.475,-3.5679999999999836,-2.772999999999996,-2.488999999999976,1.9560000000000173,-0.24600000000003774,0.3199999999999932,213.883,213.615
243.004,244.543,-1.5390000000000157,-3.5679999999999836,-2.772999999999996,-2.488999999999976,1.9560000000000173,-0.24600000000003774,220.541,216.359
214.665,215.279,-0.6140000000000043,-1.5390000000000157,-3.5679999999999836,-2.772999999999996,-2.488999999999976,1.9560000000000173,207.091,207.522
245.926,246.634,-0.7079999999999984,-0.6140000000000043,-1.5390000000000157,-3.5679999999999836,-2.772999999999996,-2.488999999999976,190.588,192.048
239.842,239.231,0.6110000000000184,-0.7079999999999984,-0.6140000000000043,-1.5390000000000157,-3.5679999999999836,-2.772999999999996,198.612,199.086
213.883,213.615,0.2680000000000007,0.6110000000000184,-0.7079999999999984,-0.6140000000000043,-1.5390000000000157,-3.5679999999999836,217.882,218.105
220.541,216.359,4.181999999999988,0.2680000000000007,0.6110000000000184,-0.7079999999999984,-0.6140000000000043,-1.5390000000000157,214.283,215.266
207.091,207.522,-0.4309999999999832,4.181999999999988,0.2680000000000007,0.6110000000000184,-0.7079999999999984,-0.6140000000000043,187.793,188.499
190.588,192.048,-1.460000000000008,-0.4309999999999832,4.181999999999988,0.2680000000000007,0.6110000000000184,-0.7079999999999984,182.262,183.269
198.612,199.086,-0.47400000000001796,-1.460000000000008,-0.4309999999999832,4.181999999999988,0.2680000000000007,0.6110000000000184,194.259,194.392
217.882,218.105,-0.22299999999998477,-0.47400000000001796,-1.460000000000008,-0.4309999999999832,4.181999999999988,0.2680000000000007,189.781,190.831
214.283,215.266,-0.9830000000000041,-0.22299999999998477,-0.47400000000001796,-1.460000000000008,-0.4309999999999832,4.181999999999988,187.468,188.109
187.793,188.499,-0.7059999999999889,-0.9830000000000041,-0.22299999999998477,-0.47400000000001796,-1.460000000000008,-0.4309999999999832,185.495,186.735
182.262,183.269,-1.007000000000005,-0.7059999999999889,-0.9830000000000041,-0.22299999999998477,-0.47400000000001796,-1.460000000000008,173.834,175.176
194.259,194.392,-0.13300000000000978,-1.007000000000005,-0.7059999999999889,-0.9830000000000041,-0.22299999999998477,-0.47400000000001796,186.099,187.706
189.781,190.831,-1.049999999999983,-0.13300000000000978,-1.007000000000005,-0.7059999999999889,-0.9830000000000041,-0.22299999999998477,207.187,206.6
187.468,188.109,-0.6410000000000196,-1.049999999999983,-0.13300000000000978,-1.007000000000005,-0.7059999999999889,-0.9830000000000041,187.665,187.71
185.495,186.735,-1.240000000000009,-0.6410000000000196,-1.049999999999983,-0.13300000000000978,-1.007000000000005,-0.7059999999999889,188.8,190.45
173.834,175.176,-1.3419999999999845,-1.240000000000009,-0.6410000000000196,-1.049999999999983,-0.13300000000000978,-1.007000000000005,169.912,170.617
186.099,187.706,-1.6069999999999993,-1.3419999999999845,-1.240000000000009,-0.6410000000000196,-1.049999999999983,-0.13300000000000978,161.95,163.083
207.187,206.6,0.5870000000000175,-1.6069999999999993,-1.3419999999999845,-1.240000000000009,-0.6410000000000196,-1.049999999999983,173.693,175.69
187.665,187.71,-0.045000000000015916,0.5870000000000175,-1.6069999999999993,-1.3419999999999845,-1.240000000000009,-0.6410000000000196,175.712,175.953
188.8,190.45,-1.6499999999999773,-0.045000000000015916,0.5870000000000175,-1.6069999999999993,-1.3419999999999845,-1.240000000000009,156.207,157.72
169.912,170.617,-0.7049999999999841,-1.6499999999999773,-0.045000000000015916,0.5870000000000175,-1.6069999999999993,-1.3419999999999845,154.118,154.982
161.95,163.083,-1.1330000000000098,-0.7049999999999841,-1.6499999999999773,-0.045000000000015916,0.5870000000000175,-1.6069999999999993,156.781,158.25
173.693,175.69,-1.9969999999999857,-1.1330000000000098,-0.7049999999999841,-1.6499999999999773,-0.045000000000015916,0.5870000000000175,160.19,161.281
175.712,175.953,-0.24100000000001387,-1.9969999999999857,-1.1330000000000098,-0.7049999999999841,-1.6499999999999773,-0.045000000000015916,153.809,154.83
156.207,157.72,-1.5130000000000052,-0.24100000000001387,-1.9969999999999857,-1.1330000000000098,-0.7049999999999841,-1.6499999999999773,141.997,143.15
154.118,154.982,-0.8640000000000043,-1.5130000000000052,-0.24100000000001387,-1.9969999999999857,-1.1330000000000098,-0.7049999999999841,127.978,129.214
156.781,158.25,-1.468999999999994,-0.8640000000000043,-1.5130000000000052,-0.24100000000001387,-1.9969999999999857,-1.1330000000000098,113.222,114.186
160.19,161.281,-1.0910000000000082,-1.468999999999994,-0.8640000000000043,-1.5130000000000052,-0.24100000000001387,-1.9969999999999857,112.51,113.37
153.809,154.83,-1.021000000000015,-1.0910000000000082,-1.468999999999994,-0.8640000000000043,-1.5130000000000052,-0.24100000000001387,127.147,127.878
141.997,143.15,-1.1529999999999916,-1.021000000000015,-1.0910000000000082,-1.468999999999994,-0.8640000000000043,-1.5130000000000052,113.576,114.954
127.978,129.214,-1.2360000000000042,-1.1529999999999916,-1.021000000000015,-1.0910000000000082,-1.468999999999994,-0.8640000000000043,99.17,100.265
113.222,114.186,-0.9640000000000128,-1.2360000000000042,-1.1529999999999916,-1.021000000000015,-1.0910000000000082,-1.468999999999994,99.794,100.87
112.51,113.37,-0.8599999999999994,-0.9640000000000128,-1.2360000000000042,-1.1529999999999916,-1.021000000000015,-1.0910000000000082,104.32,106.05
127.147,127.878,-0.7309999999999945,-0.8599999999999994,-0.9640000000000128,-1.2360000000000042,-1.1529999999999916,-1.021000000000015,107.384,110.0
113.576,114.954,-1.3780000000000001,-0.7309999999999945,-0.8599999999999994,-0.9640000000000128,-1.2360000000000042,-1.1529999999999916,112.244,114.8
99.17,100.265,-1.0949999999999989,-1.3780000000000001,-0.7309999999999945,-0.8599999999999994,-0.9640000000000128,-1.2360000000000042,123.352,125.05
99.794,100.87,-1.0760000000000076,-1.0949999999999989,-1.3780000000000001,-0.7309999999999945,-0.8599999999999994,-0.9640000000000128,116.193,117.66
104.32,106.05,-1.730000000000004,-1.0760000000000076,-1.0949999999999989,-1.3780000000000001,-0.7309999999999945,-0.8599999999999994,125.863,126.84
107.384,110.0,-2.6159999999999997,-1.730000000000004,-1.0760000000000076,-1.0949999999999989,-1.3780000000000001,-0.7309999999999945,125.445,127.013
112.244,114.8,-2.5559999999999974,-2.6159999999999997,-1.730000000000004,-1.0760000000000076,-1.0949999999999989,-1.3780000000000001,114.786,116.12
123.352,125.05,-1.6979999999999933,-2.5559999999999974,-2.6159999999999997,-1.730000000000004,-1.0760000000000076,-1.0949999999999989,109.683,110.777
116.193,117.66,-1.4669999999999987,-1.6979999999999933,-2.5559999999999974,-2.6159999999999997,-1.730000000000004,-1.0760000000000076,118.147,119.611
125.863,126.84,-0.9770000000000039,-1.4669999999999987,-1.6979999999999933,-2.5559999999999974,-2.6159999999999997,-1.730000000000004,113.144,114.428
125.445,127.013,-1.568000000000012,-0.9770000000000039,-1.4669999999999987,-1.6979999999999933,-2.5559999999999974,-2.6159999999999997,113.452,114.39
114.786,116.12,-1.3340000000000032,-1.568000000000012,-0.9770000000000039,-1.4669999999999987,-1.6979999999999933,-2.5559999999999974,97.853,99.324
109.683,110.777,-1.093999999999994,-1.3340000000000032,-1.568000000000012,-0.9770000000000039,-1.4669999999999987,-1.6979999999999933,113.704,114.92
118.147,119.611,-1.4639999999999986,-1.093999999999994,-1.3340000000000032,-1.568000000000012,-0.9770000000000039,-1.4669999999999987,124.104,124.755
113.144,114.428,-1.2839999999999918,-1.4639999999999986,-1.093999999999994,-1.3340000000000032,-1.568000000000012,-0.9770000000000039,113.9,115.76
113.452,114.39,-0.9380000000000024,-1.2839999999999918,-1.4639999999999986,-1.093999999999994,-1.3340000000000032,-1.568000000000012,112.556,113.646
97.853,99.324,-1.4710000000000036,-0.9380000000000024,-1.2839999999999918,-1.4639999999999986,-1.093999999999994,-1.3340000000000032,115.509,116.699
113.704,114.92,-1.2160000000000082,-1.4710000000000036,-0.9380000000000024,-1.2839999999999918,-1.4639999999999986,-1.093999999999994,116.128,116.0
124.104,124.755,-0.6509999999999962,-1.2160000000000082,-1.4710000000000036,-0.9380000000000024,-1.2839999999999918,-1.4639999999999986,119.639,121.95
113.9,115.76,-1.8599999999999994,-0.6509999999999962,-1.2160000000000082,-1.4710000000000036,-0.9380000000000024,-1.2839999999999918,129.62,130.25
112.556,113.646,-1.0900000000000034,-1.8599999999999994,-0.6509999999999962,-1.2160000000000082,-1.4710000000000036,-0.9380000000000024,123.785,124.7
115.509,116.699,-1.1899999999999977,-1.0900000000000034,-1.8599999999999994,-0.6509999999999962,-1.2160000000000082,-1.4710000000000036,124.37,125.54
116.128,116.0,0.1280000000000001,-1.1899999999999977,-1.0900000000000034,-1.8599999999999994,-0.6509999999999962,-1.2160000000000082,123.282,124.27
119.639,121.95,-2.311000000000007,0.1280000000000001,-1.1899999999999977,-1.0900000000000034,-1.8599999999999994,-0.6509999999999962,132.286,133.06
129.62,130.25,-0.6299999999999955,-2.311000000000007,0.1280000000000001,-1.1899999999999977,-1.0900000000000034,-1.8599999999999994,146.397,146.805
123.785,124.7,-0.9150000000000063,-0.6299999999999955,-2.311000000000007,0.1280000000000001,-1.1899999999999977,-1.0900000000000034,139.258,140.538
124.37,125.54,-1.1700000000000017,-0.9150000000000063,-0.6299999999999955,-2.311000000000007,0.1280000000000001,-1.1899999999999977,135.562,136.999
123.282,124.27,-0.9879999999999995,-1.1700000000000017,-0.9150000000000063,-0.6299999999999955,-2.311000000000007,0.1280000000000001,134.699,135.081
132.286,133.06,-0.7740000000000009,-0.9879999999999995,-1.1700000000000017,-0.9150000000000063,-0.6299999999999955,-2.311000000000007,138.488,139.328
146.397,146.805,-0.40800000000001546,-0.7740000000000009,-0.9879999999999995,-1.1700000000000017,-0.9150000000000063,-0.6299999999999955,149.245,149.794
139.258,140.538,-1.2800000000000011,-0.40800000000001546,-0.7740000000000009,-0.9879999999999995,-1.1700000000000017,-0.9150000000000063,138.893,140.558
135.562,136.999,-1.4369999999999834,-1.2800000000000011,-0.40800000000001546,-0.7740000000000009,-0.9879999999999995,-1.1700000000000017,139.113,140.087
134.699,135.081,-0.3819999999999766,-1.4369999999999834,-1.2800000000000011,-0.40800000000001546,-0.7740000000000009,-0.9879999999999995,136.59,137.638
138.488,139.328,-0.8400000000000034,-0.3819999999999766,-1.4369999999999834,-1.2800000000000011,-0.40800000000001546,-0.7740000000000009,137.529,138.374
149.245,149.794,-0.5490000000000066,-0.8400000000000034,-0.3819999999999766,-1.4369999999999834,-1.2800000000000011,-0.40800000000001546,131.511,133.871
138.893,140.558,-1.664999999999992,-0.5490000000000066,-0.8400000000000034,-0.3819999999999766,-1.4369999999999834,-1.2800000000000011,134.767,135.629
139.113,140.087,-0.9739999999999895,-1.664999999999992,-0.5490000000000066,-0.8400000000000034,-0.3819999999999766,-1.4369999999999834,115.451,116.889
136.59,137.638,-1.0480000000000018,-0.9739999999999895,-1.664999999999992,-0.5490000000000066,-0.8400000000000034,-0.3819999999999766,108.543,109.84
137.529,138.374,-0.8449999999999989,-1.0480000000000018,-0.9739999999999895,-1.664999999999992,-0.5490000000000066,-0.8400000000000034,105.688,106.41
131.511,133.871,-2.3600000000000136,-0.8449999999999989,-1.0480000000000018,-0.9739999999999895,-1.664999999999992,-0.5490000000000066,97.752,98.513
134.767,135.629,-0.8619999999999948,-2.3600000000000136,-0.8449999999999989,-1.0480000000000018,-0.9739999999999895,-1.664999999999992,91.938,92.79
115.451,116.889,-1.4380000000000024,-0.8619999999999948,-2.3600000000000136,-0.8449999999999989,-1.0480000000000018,-0.9739999999999895,82.977,83.698
108.543,109.84,-1.296999999999997,-1.4380000000000024,-0.8619999999999948,-2.3600000000000136,-0.8449999999999989,-1.0480000000000018,81.51,82.4825
105.688,106.41,-0.7219999999999942,-1.296999999999997,-1.4380000000000024,-0.8619999999999948,-2.3600000000000136,-0.8449999999999989,80.043,81.267
97.752,98.513,-0.7610000000000099,-0.7219999999999942,-1.296999999999997,-1.4380000000000024,-0.8619999999999948,-2.3600000000000136,81.351,82.224
91.938,92.79,-0.8520000000000039,-0.7610000000000099,-0.7219999999999942,-1.296999999999997,-1.4380000000000024,-0.8619999999999948,83.83,84.7
82.977,83.698,-0.7209999999999894,-0.8520000000000039,-0.7610000000000099,-0.7219999999999942,-1.296999999999997,-1.4380000000000024,76.315,73.544
81.51,82.4825,-0.9724999999999966,-0.7209999999999894,-0.8520000000000039,-0.7610000000000099,-0.7219999999999942,-1.296999999999997,77.017,76.99
80.043,81.267,-1.2239999999999895,-0.9724999999999966,-0.7209999999999894,-0.8520000000000039,-0.7610000000000099,-0.7219999999999942,72.314,73.15
81.351,82.224,-0.8730000000000047,-1.2239999999999895,-0.9724999999999966,-0.7209999999999894,-0.8520000000000039,-0.7610000000000099,65.022,65.522
83.83,84.7,-0.8700000000000045,-0.8730000000000047,-1.2239999999999895,-0.9724999999999966,-0.7209999999999894,-0.8520000000000039,72.422,72.749
76.315,73.544,2.771000000000001,-0.8700000000000045,-0.8730000000000047,-1.2239999999999895,-0.9724999999999966,-0.7209999999999894,69.534,70.053
77.017,76.99,0.027000000000001023,2.771000000000001,-0.8700000000000045,-0.8730000000000047,-1.2239999999999895,-0.9724999999999966,74.302,74.61
72.314,73.15,-0.8360000000000127,0.027000000000001023,2.771000000000001,-0.8700000000000045,-0.8730000000000047,-1.2239999999999895,70.071,70.607
65.022,65.522,-0.5,-0.8360000000000127,0.027000000000001023,2.771000000000001,-0.8700000000000045,-0.8730000000000047,65.346,65.84
72.422,72.749,-0.3269999999999982,-0.5,-0.8360000000000127,0.027000000000001023,2.771000000000001,-0.8700000000000045,66.809,67.473
69.534,70.053,-0.5189999999999912,-0.3269999999999982,-0.5,-0.8360000000000127,0.027000000000001023,2.771000000000001,64.812,65.58
74.302,74.61,-0.3079999999999927,-0.5189999999999912,-0.3269999999999982,-0.5,-0.8360000000000127,0.027000000000001023,55.454,56.015
70.071,70.607,-0.5360000000000014,-0.3079999999999927,-0.5189999999999912,-0.3269999999999982,-0.5,-0.8360000000000127,60.061,60.545
65.346,65.84,-0.4939999999999998,-0.5360000000000014,-0.3079999999999927,-0.5189999999999912,-0.3269999999999982,-0.5,61.709,62.52
66.809,67.473,-0.6640000000000015,-0.4939999999999998,-0.5360000000000014,-0.3079999999999927,-0.5189999999999912,-0.3269999999999982,60.717,61.561
64.812,65.58,-0.7680000000000007,-0.6640000000000015,-0.4939999999999998,-0.5360000000000014,-0.3079999999999927,-0.5189999999999912,66.898,67.632
55.454,56.015,-0.5609999999999999,-0.7680000000000007,-0.6640000000000015,-0.4939999999999998,-0.5360000000000014,-0.3079999999999927,65.999,67.0
60.061,60.545,-0.48400000000000176,-0.5609999999999999,-0.7680000000000007,-0.6640000000000015,-0.4939999999999998,-0.5360000000000014,58.269,59.147
61.709,62.52,-0.8109999999999999,-0.48400000000000176,-0.5609999999999999,-0.7680000000000007,-0.6640000000000015,-0.4939999999999998,56.66,57.389
60.717,61.561,-0.8440000000000012,-0.8109999999999999,-0.48400000000000176,-0.5609999999999999,-0.7680000000000007,-0.6640000000000015,54.815,55.666
66.898,67.632,-0.7340000000000089,-0.8440000000000012,-0.8109999999999999,-0.48400000000000176,-0.5609999999999999,-0.7680000000000007,55.425,56.12
65.999,67.0,-1.0010000000000048,-0.7340000000000089,-0.8440000000000012,-0.8109999999999999,-0.48400000000000176,-0.5609999999999999,55.156,55.825
58.269,59.147,-0.8780000000000001,-1.0010000000000048,-0.7340000000000089,-0.8440000000000012,-0.8109999999999999,-0.48400000000000176,57.352,58.0
56.66,57.389,-0.7290000000000063,-0.8780000000000001,-1.0010000000000048,-0.7340000000000089,-0.8440000000000012,-0.8109999999999999,59.527,60.19
54.815,55.666,-0.8509999999999991,-0.7290000000000063,-0.8780000000000001,-1.0010000000000048,-0.7340000000000089,-0.8440000000000012,57.04,57.608
55.425,56.12,-0.6950000000000003,-0.8509999999999991,-0.7290000000000063,-0.8780000000000001,-1.0010000000000048,-0.7340000000000089,57.889,58.596
55.156,55.825,-0.669000000000004,-0.6950000000000003,-0.8509999999999991,-0.7290000000000063,-0.8780000000000001,-1.0010000000000048,58.109,58.761
57.352,58.0,-0.6480000000000032,-0.669000000000004,-0.6950000000000003,-0.8509999999999991,-0.7290000000000063,-0.8780000000000001,55.403,56.224
59.527,60.19,-0.6629999999999967,-0.6480000000000032,-0.669000000000004,-0.6950000000000003,-0.8509999999999991,-0.7290000000000063,53.687,54.074
57.04,57.608,-0.5679999999999978,-0.6629999999999967,-0.6480000000000032,-0.669000000000004,-0.6950000000000003,-0.8509999999999991,52.734,53.454
57.889,58.596,-0.7069999999999936,-0.5679999999999978,-0.6629999999999967,-0.6480000000000032,-0.669000000000004,-0.6950000000000003,53.947,54.416
58.109,58.761,-0.652000000000001,-0.7069999999999936,-0.5679999999999978,-0.6629999999999967,-0.6480000000000032,-0.669000000000004,51.707,52.725
55.403,56.224,-0.820999999999998,-0.652000000000001,-0.7069999999999936,-0.5679999999999978,-0.6629999999999967,-0.6480000000000032,52.386,53.03
53.687,54.074,-0.38700000000000045,-0.820999999999998,-0.652000000000001,-0.7069999999999936,-0.5679999999999978,-0.6629999999999967,54.716,55.216
52.734,53.454,-0.7199999999999989,-0.38700000000000045,-0.820999999999998,-0.652000000000001,-0.7069999999999936,-0.5679999999999978,52.011,52.818
53.947,54.416,-0.4689999999999941,-0.7199999999999989,-0.38700000000000045,-0.820999999999998,-0.652000000000001,-0.7069999999999936,49.047,49.675
51.707,52.725,-1.0180000000000007,-0.4689999999999941,-0.7199999999999989,-0.38700000000000045,-0.820999999999998,-0.652000000000001,49.874,50.474
52.386,53.03,-0.6439999999999984,-1.0180000000000007,-0.4689999999999941,-0.7199999999999989,-0.38700000000000045,-0.820999999999998,48.542,49.258
54.716,55.216,-0.5,-0.6439999999999984,-1.0180000000000007,-0.4689999999999941,-0.7199999999999989,-0.38700000000000045,50.568,51.069
52.011,52.818,-0.806999999999995,-0.5,-0.6439999999999984,-1.0180000000000007,-0.4689999999999941,-0.7199999999999989,50.78,51.277
49.047,49.675,-0.6280000000000001,-0.806999999999995,-0.5,-0.6439999999999984,-1.0180000000000007,-0.4689999999999941,51.013,51.55
49.874,50.474,-0.5999999999999943,-0.6280000000000001,-0.806999999999995,-0.5,-0.6439999999999984,-1.0180000000000007,47.299,48.233
48.542,49.258,-0.7160000000000011,-0.5999999999999943,-0.6280000000000001,-0.806999999999995,-0.5,-0.6439999999999984,46.665,47.401
50.568,51.069,-0.5010000000000048,-0.7160000000000011,-0.5999999999999943,-0.6280000000000001,-0.806999999999995,-0.5,47.084,47.926
50.78,51.277,-0.4969999999999999,-0.5010000000000048,-0.7160000000000011,-0.5999999999999943,-0.6280000000000001,-0.806999999999995,46.815,47.413
51.013,51.55,-0.536999999999999,-0.4969999999999999,-0.5010000000000048,-0.7160000000000011,-0.5999999999999943,-0.6280000000000001,44.98,45.721
47.299,48.233,-0.9339999999999975,-0.536999999999999,-0.4969999999999999,-0.5010000000000048,-0.7160000000000011,-0.5999999999999943,42.149,42.838
46.665,47.401,-0.7360000000000042,-0.9339999999999975,-0.536999999999999,-0.4969999999999999,-0.5010000000000048,-0.7160000000000011,43.37,43.962
47.084,47.926,-0.8419999999999987,-0.7360000000000042,-0.9339999999999975,-0.536999999999999,-0.4969999999999999,-0.5010000000000048,42.339,43.0
46.815,47.413,-0.597999999999999,-0.8419999999999987,-0.7360000000000042,-0.9339999999999975,-0.536999999999999,-0.4969999999999999,43.599,44.157
44.98,45.721,-0.7409999999999997,-0.597999999999999,-0.8419999999999987,-0.7360000000000042,-0.9339999999999975,-0.536999999999999,52.857,53.047
